Index,Segment,Investor,stock,Holding_value,Quantity,Dec-23,Sep-23,Jun-23,Mar-23,Dec-22,Sep-22,Jun-22,Mar-22,Dec-21,Sep-21
2571,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Lakshmi_Machine_Works_Ltd,666.0999756,475800,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002
2572,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Precot_Ltd,8.699999809,309429,0.026000001,0.026000001,0.026000001,0,0.026000001,0,0,0.026000001,0.026000001,0.026000001
2573,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Prism_Johnson_Ltd,92.30000305,5396000,0.011,0.011,0.011,0.011,0.011,0.011,0,0,0,0
2574,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Rane_Engine_Valve_Ltd,2.700000048,81970,0.011,0.011,0.011,0.012,0.011,0.012,0.012,0.012,0.012,0.071000002
2575,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Super_Spinning_Mills_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.015
2576,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,TVS_Srichakra_Ltd,118.4000015,286770,0.037999999,0.044,0.044,0.044,0.037999999,0.044,0.044,0.044,0.044,0.044
2577,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Elpro_International_Ltd,18,2274465,0.013,0.017000001,0,0.017000001,0.013,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001
2578,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Kartik_Investments_Trust_Ltd,0.465000004,6200,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
2579,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Silver_Touch_Technologies_Ltd,56.90000153,900000,0.071000002,0.071000002,0.071000002,0.071000002,0.071000002,0.071000002,0,0.071000002,0.071000002,0
2580,Foreign Institutional Investors,Government_Of_Singapore,Ambuja_Cements_Ltd,0,0,0,0,0,0,0,0.011,0,0,0,0.014
2581,Foreign Institutional Investors,Government_Of_Singapore,Anant_Raj_Ltd,0,0,0,0,0,0,0,0,0,0,0.025,0.041999999
2582,Foreign Institutional Investors,Government_Of_Singapore,Apollo_Tyres_Ltd,399.2000122,8758348,0.014,0.015,0.013,0,0.014,0,0,0,0,0
2583,Foreign Institutional Investors,Government_Of_Singapore,Axis_Bank_Ltd,6966.399902,66299368,0.022,0.022,0.021,0.022,0.022,0.024,0.023,0.025,0.018999999,0.016000001
2584,Foreign Institutional Investors,Government_Of_Singapore,Bajaj_Auto_Ltd,2466,2859998,0.01,0,0,0,0.01,0,0,0,0,0
2585,Foreign Institutional Investors,Government_Of_Singapore,Bajaj_Finance_Ltd,13754.40039,20758661,0.034000002,0.034000002,0.034000002,0.035,0.034000002,0.07,0.034000002,0.034000002,0.033,0.032000002
2586,Foreign Institutional Investors,Government_Of_Singapore,Bharat_Forge_Ltd,0,0,0,0,0,0,0,0.013,0.012,0.013,0.014,0.015
2587,Foreign Institutional Investors,Government_Of_Singapore,Bharti_Airtel_Ltd,0,0,0,0,0.01,0.01,0,0.012,0.012,0.015,0.015,0.014
2588,Foreign Institutional Investors,Government_Of_Singapore,Castrol_India_Ltd,0,0,0,0,0.011,0.011,0,0.011,0.011,0.012,0.012,0.012
2589,Foreign Institutional Investors,Government_Of_Singapore,Cera_Sanitaryware_Ltd,170.8999939,255340,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.030999999,0.030999999
2590,Foreign Institutional Investors,Government_Of_Singapore,Cipla_Ltd,0,0,0,0.01,0.011,0.011,0,0.012,0.011,0.01,0,0
2591,Foreign Institutional Investors,Government_Of_Singapore,Colgate_Palmolive_(India)_Ltd,0,0,0,0.014,0.016000001,0.016000001,0,0.015,0.012,0,0,0
2592,Foreign Institutional Investors,Government_Of_Singapore,Container_Corporation_of_India_Ltd,0,0,0,0,0.011,0.011,0,0.011,0.01,0.014,0.011,0
2593,Foreign Institutional Investors,Government_Of_Singapore,Dhanuka_Agritech_Ltd,0,0,0,0,0.02,0.025,0,0.025,0.025,0.025,0.024,0.028999999
2594,Foreign Institutional Investors,Government_Of_Singapore,Dr_Reddy's_Laboratories_Ltd,1099.900024,1781751,0.011,0.012,0.012,0.013,0.011,0.014,0.018999999,0.02,0.017999999,0.017000001
2595,Foreign Institutional Investors,Government_Of_Singapore,Eicher_Motors_Ltd,1710.5,4611803,0.017000001,0.014,0.016000001,0.014,0.017000001,0.015,0.013,0,0,0
2596,Foreign Institutional Investors,Government_Of_Singapore,Godrej_Consumer_Products_Ltd,1441.599976,11954305,0.012,0.01,0.012,0.012,0.012,0.011,0.011,0.01,0.011,0.012
2597,Foreign Institutional Investors,Government_Of_Singapore,Godrej_Properties_Ltd,1555.400024,7267747,0.026000001,0.027000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.025,0.025,0.025
2598,Foreign Institutional Investors,Government_Of_Singapore,Hathway_Cable_and_Datacom_Ltd,58.79999924,29569326,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.018999999,0.018999999,0.017999999,0.017999999
2599,Foreign Institutional Investors,Government_Of_Singapore,HDFC_Bank_Ltd,21971.5,152373678,0.023,0.023,0,0,0.023,0,0,0,0,0
2600,Foreign Institutional Investors,Government_Of_Singapore,Hero_MotoCorp_Ltd,0,0,0,0,0,0.012,0,0.012,0.01,0,0,0
2601,Foreign Institutional Investors,Government_Of_Singapore,Hindalco_Industries_Ltd,4935,92001454,0.041000001,0.039999999,0,0.033,0.041000001,0.030999999,0,0.028000001,0.027000001,0.026000001
2602,Foreign Institutional Investors,Government_Of_Singapore,Hindustan_Petroleum_Corporation_Ltd,0,0,0,0.013,0.017999999,0.021,0,0.023,0.021,0.017999999,0.016000001,0.016000001
2603,Foreign Institutional Investors,Government_Of_Singapore,Hindustan_Unilever_Ltd,0,0,0,0,0.01,0.011,0,0.01,0,0,0,0
2604,Foreign Institutional Investors,Government_Of_Singapore,ICICI_Bank_Ltd,19320.30078,178858368,0.032000002,0.032000002,0.034000002,0.034000002,0.032000002,0.037,0.037,0.035999998,0.033,0.030999999
2605,Foreign Institutional Investors,Government_Of_Singapore,Indian_Hotels_Company_Ltd,0,0,0,0,0.01,0.012,0,0.014,0,0,0,0
2606,Foreign Institutional Investors,Government_Of_Singapore,Infosys_Ltd,14407.5,92092937,0.025,0.026000001,0.025,0.026000001,0.025,0.028000001,0.027000001,0.023,0.02,0.017999999
2607,Foreign Institutional Investors,Government_Of_Singapore,IRB_Infrastructure_Developers_Ltd,745.7999878,137724320,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
2608,Foreign Institutional Investors,Government_Of_Singapore,Kotak_Mahindra_Bank_Ltd,4305.100098,24598895,0.012,0.013,0.013,0,0.012,0,0,0,0,0
2609,Foreign Institutional Investors,Government_Of_Singapore,Larsen_and_Toubro_Ltd,16200.59961,46191004,0.034000002,0.033,0.034000002,0.034000002,0.034000002,0.032000002,0,0.028000001,0.025,0.025
2610,Foreign Institutional Investors,Government_Of_Singapore,Mahindra_and_Mahindra_Ltd,5126.600098,27534123,0.023,0.022,0.021,0.017999999,0.023,0.018999999,0.015,0.011,0,0
2611,Foreign Institutional Investors,Government_Of_Singapore,Max_Financial_Services_Ltd,687.5999756,7137773,0.021,0.021,0.017000001,0.017000001,0.021,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001
2612,Foreign Institutional Investors,Government_Of_Singapore,United_Spirits_Ltd,0,0,0,0,0,0,0,0.011,0.01,0,0,0.011
2613,Foreign Institutional Investors,Government_Of_Singapore,MPS_Ltd,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.021
2614,Foreign Institutional Investors,Government_Of_Singapore,NTPC_Ltd,4106.399902,130777534,0.014,0,0,0,0.014,0,0,0,0,0
2615,Foreign Institutional Investors,Government_Of_Singapore,Petronet_LNG_Ltd,845.7000122,32459807,0.022,0.023,0.024,0.035999998,0.022,0.041000001,0.035999998,0.035999998,0.037,0.039000001
2616,Foreign Institutional Investors,Government_Of_Singapore,Phoenix_Mills_Ltd,0,0,0,0,0,0.029999999,0,0.043000001,0.043000001,0.043000001,0.044,0.043000001
2617,Foreign Institutional Investors,Government_Of_Singapore,Power_Grid_Corporation_of_India_Ltd,6027.600098,231252839,0.025,0.024,0.024,0.025,0.025,0.028000001,0.024,0.024,0.024,0.023
2618,Foreign Institutional Investors,Government_Of_Singapore,Prestige_Estates_Projects_Ltd,1333.099976,13407033,0.033,0.035999998,0.037999999,0.037999999,0.033,0.037999999,0.037999999,0.039999999,0.041999999,0.043000001
2619,Foreign Institutional Investors,Government_Of_Singapore,Reliance_Industries_Ltd,28184.90039,98652201,0.015,0.015,0.015,0.015,0.015,0.015,0.014,0.013,0.011,0.01
2620,Foreign Institutional Investors,Government_Of_Singapore,Saregama_India_Ltd,93.90000153,2631346,0.014,0.014,0.014,0.012,0.014,0.012,0.012,0.012,0.012,0.012
2621,Foreign Institutional Investors,Government_Of_Singapore,State_Bank_of_India,7190.5,98499644,0.011,0.011,0.01,0.011,0.011,0,0,0,0,0
2622,Foreign Institutional Investors,Government_Of_Singapore,Shriram_Finance_Ltd,4285.600098,18633259,0.050000001,0.045000002,0.033,0,0.050000001,0,0,0,0,0
2623,Foreign Institutional Investors,Government_Of_Singapore,Sun_Pharmaceutical_Industries_Ltd,4316,27520426,0.012,0.012,0,0,0.012,0.01,0,0,0,0
2624,Foreign Institutional Investors,Government_Of_Singapore,Tata_Consumer_Products_Ltd,1177.900024,10235752,0.011,0,0,0,0.011,0.01,0,0,0,0
2625,Foreign Institutional Investors,Government_Of_Singapore,Tata_Motors_Ltd,0,0,0,0,0.011,0.01,0,0,0,0,0,0
2626,Foreign Institutional Investors,Government_Of_Singapore,Tata_Steel_Ltd,3124.199951,208491152,0.017000001,0.017000001,0.012,0.013,0.017000001,0.015,0.014,0.012,0.016000001,0.014
2627,Foreign Institutional Investors,Government_Of_Singapore,Triveni_Turbine_Ltd,0,0,0,0,0,0.015,0,0.015,0.013,0,0,0
2628,Foreign Institutional Investors,Government_Of_Singapore,TVS_Motor_Company_Ltd,1226.699951,6009938,0.013,0.011,0,0,0.013,0,0,0,0,0
2629,Foreign Institutional Investors,Government_Of_Singapore,UltraTech_Cement_Ltd,2897.399902,3060856,0.011,0,0,0,0.011,0,0,0,0,0
2630,Foreign Institutional Investors,Government_Of_Singapore,Syngene_International_Ltd,796.7999878,11837989,0.028999999,0.028999999,0.037,0.039000001,0.028999999,0,0,0,0,0
2631,Foreign Institutional Investors,Government_Of_Singapore,Westlife_Foodworld_Ltd,0,0,0,0,0,0,0,0,0,0,0.01,0.011
2632,Foreign Institutional Investors,Government_Of_Singapore,Jenburkt_Pharmaceuticals_Ltd,0,0,0,0,0,0,0,0,0.022,0.022,0.022,0.022
2633,Foreign Institutional Investors,Government_Of_Singapore,ICICI_Prudential_Life_Insurance_Company_Ltd,1299.099976,23395857,0.016000001,0,0,0,0.016000001,0,0,0,0,0.01
2634,Foreign Institutional Investors,Government_Of_Singapore,Varun_Beverages_Ltd,2565.699951,18330655,0.014,0.012,0.011,0,0.014,0,0,0,0,0
2635,Foreign Institutional Investors,Government_Of_Singapore,Au_Small_Finance_Bank_Ltd,0,0,0,0,0,0,0,0.013,0.014,0,0,0
2636,Foreign Institutional Investors,Government_Of_Singapore,SBI_Life_Insurance_Company_Ltd,5401.399902,36880699,0.037,0.037,0.037,0.037,0.037,0.035999998,0.034000002,0.033,0.030999999,0.029999999
2637,Foreign Institutional Investors,Government_Of_Singapore,ICICI_Lombard_General_Insurance_Company_Ltd,0,0,0,0,0.01,0.01,0,0,0,0,0,0
2638,Foreign Institutional Investors,Government_Of_Singapore,HDFC_Life_Insurance_Company_Ltd,3762.399902,59414494,0.028000001,0.027000001,0.027000001,0.026000001,0.028000001,0.021,0.014,0.012,0,0.012
2639,Foreign Institutional Investors,Government_Of_Singapore,Amber_Enterprises_India_Ltd,575.2999878,1791847,0.052999999,0.052999999,0,0,0.052999999,0,0,0,0,0
2640,Foreign Institutional Investors,Government_Of_Singapore,Hindustan_Aeronautics_Ltd,2121.600098,6941388,0.01,0.01,0.01,0,0.01,0,0,0,0,0
2641,Foreign Institutional Investors,Government_Of_Singapore,Aavas_Financiers_Ltd,0,0,0,0,0,0.024,0,0.028000001,0.029999999,0.035,0.039000001,0.050000001
2642,Foreign Institutional Investors,Government_Of_Singapore,Dalmia_Bharat_Ltd,403.2999878,2137501,0.011,0.011,0,0,0.011,0,0,0,0,0
2643,Foreign Institutional Investors,Government_Of_Singapore,Max_Healthcare_Institute_Ltd,5409.5,73829956,0.075999998,0.071999997,0.068999998,0.063000001,0.075999998,0.063000001,0.063000001,0.011,0,0
2644,Foreign Institutional Investors,Government_Of_Singapore,Equitas_Small_Finance_Bank_Ltd,0,0,0,0,0.012,0.016000001,0,0.026000001,0.026000001,0.025,0.023,0
2645,Foreign Institutional Investors,Government_Of_Singapore,Gland_Pharma_Ltd,0,0,0,0,0,0,0,0,0,0.011,0,0.011
2646,Foreign Institutional Investors,Government_Of_Singapore,Restaurant_Brands_Asia_Ltd,0,0,0,0,0,0.012,0,0.012,0.012,0.012,0.017999999,0.022
2647,Foreign Institutional Investors,Government_Of_Singapore,TARC_Ltd,0,0,0,0,0,0,0,0,0,0.011,0.032000002,0.041999999
2648,Foreign Institutional Investors,Government_Of_Singapore,Indigo_Paints_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.01
2649,Foreign Institutional Investors,Government_Of_Singapore,Kalyan_Jewellers_India_Ltd,0,0,0,0.011,0.011,0.011,0,0.01,0.015,0.014,0.014,0.016000001
2650,Foreign Institutional Investors,Government_Of_Singapore,Macrotech_Developers_Ltd,1314.800049,12179440,0.013,0.012,0.012,0.015,0.013,0.017000001,0.017999999,0.017999999,0.017000001,0.017000001
2651,Foreign Institutional Investors,Government_Of_Singapore,Sona_BLW_Precision_Forgings_Ltd,2499.5,37971650,0.064999998,0.064000003,0.059999999,0.054000001,0.064999998,0.012,0.013,0,0,0
2652,Foreign Institutional Investors,Government_Of_Singapore,Zomato_Ltd,1513.300049,94964854,0.011,0,0,0,0.011,0,0,0,0,0
2653,Foreign Institutional Investors,Government_Of_Singapore,Sansera_Engineering_Ltd,0,0,0,0.027000001,0.033,0.037999999,0,0.041999999,0.048999999,0.048999999,0.048999999,0.048999999
2654,Foreign Institutional Investors,Government_Of_Singapore,Sapphire_Foods_India_Ltd,632.5,4221942,0.066,0.017999999,0.018999999,0.018999999,0.066,0.018999999,0.017999999,0.017000001,0.021,0.026000001
2655,Foreign Institutional Investors,Government_Of_Singapore,Go_Fashion_(India)_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.016000001
2656,Foreign Institutional Investors,Government_Of_Singapore,RateGain_Travel_Technologies_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.017999999
2657,Foreign Institutional Investors,Government_Of_Singapore,Medplus_Health_Services_Ltd,181.3999939,2673297,0.022,0.015,0,0,0.022,0,0,0,0,0
2658,Foreign Institutional Investors,Government_Of_Singapore,Rainbow_Childrens_Medicare_Ltd,154.3000031,1314452,0.013,0.018999999,0.021,0.030999999,0.013,0.032000002,0,0,0,0
2659,Foreign Institutional Investors,Government_Of_Singapore,Jio_Financial_Services_Ltd,3821.600098,107619172,0.017000001,0.02,0,0,0.017000001,0,0,0,0,0
2660,Foreign Institutional Investors,Government_Of_Singapore,Digidrive_Distributors_Ltd,1.899999976,526269,0.014,0,0,0,0.014,0,0,0,0,0
2661,Foreign Institutional Investors,Government_Of_Singapore,Samhi_Hotels_Ltd,318.2999878,15506878,0.071000002,0,0,0,0.071000002,0,0,0,0,0
2662,Foreign Institutional Investors,Government_Pension_Fund_Global,Aegis_Logistics_Ltd,0,0,0,0.013,0.02,0.025,0,0.025,0.025,0.025,0.025,0.025
2663,Foreign Institutional Investors,Government_Pension_Fund_Global,Apollo_Tyres_Ltd,0,0,0,0,0,0.017999999,0,0.023,0.021,0.02,0,0
2664,Foreign Institutional Investors,Government_Pension_Fund_Global,Ashok_Leyland_Ltd,944.2000122,58320356,0.02,0.023,0.023,0.012,0.02,0.013,0.01,0,0,0
2665,Foreign Institutional Investors,Government_Pension_Fund_Global,Astec_Lifesciences_Ltd,0,0,0,0,0.014,0.014,0,0.014,0.011,0,0,0
2666,Foreign Institutional Investors,Government_Pension_Fund_Global,Atul_Ltd,231.3999939,389590,0.013,0,0,0,0.013,0.014,0.014,0.013,0.013,0.013
2667,Foreign Institutional Investors,Government_Pension_Fund_Global,Avanti_Feeds_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.015
2668,Foreign Institutional Investors,Government_Pension_Fund_Global,Axis_Bank_Ltd,6116.600098,58212109,0.02,0.018999999,0.017999999,0.017999999,0.02,0.018999999,0.017999999,0.017999999,0.017000001,0.015
2669,Foreign Institutional Investors,Government_Pension_Fund_Global,Bajaj_Auto_Ltd,2568.600098,2978955,0.011,0.011,0.011,0,0.011,0,0,0,0,0
2670,Foreign Institutional Investors,Government_Pension_Fund_Global,Bajaj_Electricals_Ltd,595.5999756,6186493,0.054000001,0.054000001,0.054000001,0.013,0.054000001,0.01,0,0,0,0
2671,Foreign Institutional Investors,Government_Pension_Fund_Global,Balkrishna_Industries_Ltd,754.5,3291870,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.016000001,0.018999999,0.018999999,0.018999999
2672,Foreign Institutional Investors,Government_Pension_Fund_Global,Bharat_Forge_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.012
2673,Foreign Institutional Investors,Government_Pension_Fund_Global,Bharti_Airtel_Ltd,0,0,0,0.01,0.01,0.01,0,0.01,0.011,0.01,0,0
2674,Foreign Institutional Investors,Government_Pension_Fund_Global,Blue_Star_Ltd,497.2999878,3920772,0.018999999,0.018999999,0,0,0.018999999,0,0,0,0,0
2675,Foreign Institutional Investors,Government_Pension_Fund_Global,Zydus_Lifesciences_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.012
2676,Foreign Institutional Investors,Government_Pension_Fund_Global,CCL_Products_India_Ltd,0,0,0,0,0,0,0,0,0,0,0.02,0.024
2677,Foreign Institutional Investors,Government_Pension_Fund_Global,Ceat_Ltd,0,0,0,0,0.011,0.018999999,0,0.018999999,0.012,0,0,0
2678,Foreign Institutional Investors,Government_Pension_Fund_Global,Century_Plyboards_(India)_Ltd,369.7000122,5734476,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.025,0.025,0.024,0.024
2679,Foreign Institutional Investors,Government_Pension_Fund_Global,Cholamandalam_Investment_and_Finance_Company_Ltd,1046.400024,9961124,0.012,0,0.014,0.015,0.012,0.013,0,0,0,0
2680,Foreign Institutional Investors,Government_Pension_Fund_Global,Cipla_Ltd,3370.100098,23405016,0.028999999,0.028000001,0.029999999,0.028999999,0.028999999,0.023,0.025,0.025,0.026000001,0.023
2681,Foreign Institutional Investors,Government_Pension_Fund_Global,Cummins_India_Ltd,0,0,0,0,0,0,0,0,0.011,0.016000001,0.017999999,0.017999999
2682,Foreign Institutional Investors,Government_Pension_Fund_Global,Cyient_Ltd,225.8999939,1143102,0.01,0,0,0,0.01,0,0,0,0,0
2683,Foreign Institutional Investors,Government_Pension_Fund_Global,Deepak_Fertilisers_and_Petrochemicals_Corporation_Ltd,0,0,0,0,0,0.013,0,0.012,0,0,0,0.015
2684,Foreign Institutional Investors,Government_Pension_Fund_Global,Deepak_Nitrite_Ltd,0,0,0,0,0.013,0.017000001,0,0.02,0.016000001,0,0,0
2685,Foreign Institutional Investors,Government_Pension_Fund_Global,Divi's_Laboratories_Ltd,1118.599976,3251188,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.013,0.013,0.013
2686,Foreign Institutional Investors,Government_Pension_Fund_Global,Dr_Reddy's_Laboratories_Ltd,0,0,0,0,0,0.01,0,0.011,0.01,0.011,0.01,0
2687,Foreign Institutional Investors,Government_Pension_Fund_Global,Eicher_Motors_Ltd,1479.099976,3987727,0.015,0.015,0.013,0.013,0.015,0.013,0.013,0.012,0.011,0
2688,Foreign Institutional Investors,Government_Pension_Fund_Global,Emami_Ltd,0,0,0,0,0,0,0,0,0,0,0.013,0.013
2689,Foreign Institutional Investors,Government_Pension_Fund_Global,EPL_Ltd,0,0,0,0,0,0,0,0,0,0.027000001,0.027000001,0.027000001
2690,Foreign Institutional Investors,Government_Pension_Fund_Global,Exide_Industries_Ltd,566.2999878,19077853,0.022,0.022,0.024,0.024,0.022,0.024,0.022,0.021,0.021,0.021
2691,Foreign Institutional Investors,Government_Pension_Fund_Global,Finolex_Cables_Ltd,161.3000031,1828580,0.012,0,0,0,0.012,0,0,0,0,0
2692,Foreign Institutional Investors,Government_Pension_Fund_Global,GAIL_(India)_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.012
2693,Foreign Institutional Investors,Government_Pension_Fund_Global,Great_Eastern_Shipping_Company_Ltd,144.3000031,1435966,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0
2694,Foreign Institutional Investors,Government_Pension_Fund_Global,Glenmark_Pharmaceuticals_Ltd,590.9000244,6364694,0.023,0.023,0.023,0,0.023,0,0,0.02,0.02,0.02
2695,Foreign Institutional Investors,Government_Pension_Fund_Global,Gujarat_Pipavav_Port_Ltd,335.2000122,17458676,0.035999998,0.035999998,0.035999998,0.035999998,0.035999998,0.035999998,0.034000002,0.034000002,0.034000002,0.013
2696,Foreign Institutional Investors,Government_Pension_Fund_Global,Granules_India_Ltd,116.0999985,2789094,0.012,0.012,0.012,0.012,0.012,0.012,0,0.032000002,0.032000002,0.030999999
2697,Foreign Institutional Investors,Government_Pension_Fund_Global,Grasim_Industries_Ltd,2258.199951,10322815,0.016000001,0.016000001,0.016000001,0.018999999,0.016000001,0.018999999,0.016000001,0.013,0.015,0.014
2698,Foreign Institutional Investors,Government_Pension_Fund_Global,Gujarat_State_Petronet_Ltd,566.2999878,16607616,0.028999999,0.028000001,0.028000001,0.028000001,0.028999999,0.028000001,0.027000001,0.027000001,0.025,0.025
2699,Foreign Institutional Investors,Government_Pension_Fund_Global,Hathway_Cable_and_Datacom_Ltd,87.19999695,43838217,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
2700,Foreign Institutional Investors,Government_Pension_Fund_Global,Havells_India_Ltd,2207.300049,15041615,0.024,0.023,0.02,0.02,0.024,0.02,0.02,0.018999999,0.02,0.022
2701,Foreign Institutional Investors,Government_Pension_Fund_Global,Hero_MotoCorp_Ltd,2311,5087578,0.026000001,0.025,0.024,0.025,0.026000001,0.025,0.025,0.024,0.018999999,0.014
2702,Foreign Institutional Investors,Government_Pension_Fund_Global,HFCL_Ltd,181.8999939,20437800,0.014,0.013,0.011,0,0.014,0,0,0,0,0
2703,Foreign Institutional Investors,Government_Pension_Fund_Global,Hikal_Ltd,90.90000153,3345638,0.027000001,0.021,0.018999999,0.018999999,0.027000001,0.02,0.02,0.018999999,0.018999999,0.018999999
